ticket_id,subject,body,category,urgency,source,processed_text,word_count,char_count,too_short
SYN-00599,,Our SSO login is broken since the last update. The whole team cannot access the platform. This is completely blocking us.,account_access,critical,synthetic,nan sso login broken since last update whole team not access platform completely blocking u,15,125,False
SYN-00314,,We would love API access to records so we can build our own integrations. Is this on the roadmap at all?,feature_request,normal,synthetic,nan would love api access record build integration roadmap,9,108,False
SYN-00281,,"Sometimes the notifications works fine, sometimes it just fails silently. No error message. Cannot reproduce consistently but it happens daily.",bug_report,high,synthetic,nan sometimes notification work fine sometimes fails silently no error message not reproduce consistently happens daily,16,147,False
SYN-00716,,Search results take 10 seconds to appear after typing. Makes the product nearly impossible to use efficiently.,performance,high,synthetic,nan search result take second appear typing make product nearly impossible use efficiently,13,114,False
SYN-00081,,My card ending in 4242 expired. How do I update payment before the next cycle?,billing,normal,synthetic,nan card ending expired update payment next cycle,8,82,False
SYN-00526,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00559,,I accidentally created two accounts. Can they be merged? I want to keep all the data from both if possible.,account_access,normal,synthetic,nan accidentally created two account merged want keep data possible,10,111,False
SYN-00876,,How do I bulk delete old records? The documentation is not very clear on this step.,general,normal,synthetic,nan bulk delete old record documentation not clear step,9,87,False
SYN-00016,,My invoice shows $149 but my plan is $79 per month. Please fix this and refund the difference.,billing,normal,synthetic,nan invoice show plan per month please fix refund difference,10,98,False
REAL-00029,,The annual plan discount was not applied to my invoice,billing,normal,manual_real,nan annual plan discount not applied invoice,7,58,False
SYN-00478,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00254,,The search stopped working completely. Clicking it does nothing. Tried different browsers — same issue.,bug_report,high,synthetic,nan search stopped working completely clicking nothing tried different browser issue,11,107,False
SYN-00399,,Would love email or Slack notifications when a report finishes. I miss things because I cannot monitor the dashboard all day.,feature_request,normal,synthetic,nan would love email slack notification report finish miss thing not monitor dashboard day,14,129,False
SYN-00574,,Need to move my account to a different email address. Old email is no longer accessible. What is the process?,account_access,normal,synthetic,nan need move account different email address old email no longer accessible process,13,113,False
SYN-00313,,Please add bulk run an analysis for transactions. Doing it one at a time for 500+ records is causing us serious problems.,feature_request,normal,synthetic,nan please add bulk run analysis transaction one time record causing u serious problem,14,125,False
SYN-00517,,Lost my authenticator app. Cannot get past 2FA. Have backup codes but they are not being accepted. This is urgent.,account_access,critical,synthetic,nan lost authenticator app not get past 2fa backup code not accepted urgent,13,118,False
SYN-00071,,I downgraded my plan randomly throughout the day but I am still being charged the Basic rate. This needs to be corrected and backdated.,billing,normal,synthetic,nan downgraded plan randomly throughout day still charged basic rate need corrected backdated,13,139,False
SYN-00821,,How do I export historical data? The documentation is not very clear on this step.,general,normal,synthetic,nan export historical data documentation not clear step,8,86,False
SYN-00207,,"Cannot get into my account at all. Password is correct, reset email never arrives. Tried 14 times now.",bug_report,critical,synthetic,nan not get account password correct reset email never arrives tried time,12,106,False
SYN-00507,,How do I add a new team member with billing manager access? We are on the Basic plan and cannot figure out the settings.,account_access,normal,synthetic,nan add new team member billing manager access basic plan not figure setting,13,124,False
